"locality","specimen","age_bp","age_lo","age_hi","lat","lon","mass_kg","dstl","gisp_temp","genus","species","presto_tas","presto_sd","cell_lat","cell_lon","cell_age","slice","folder","bioclim_mat","bioclim_tmax","bioclim_precip","bioclim_pseas"
"Hawkens","HO246",7260,7171,7349,44.3,-104.3,679.209943523191,101,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO248",7260,7171,7349,44.3,-104.3,687.311766512933,101.4,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO249",7260,7171,7349,44.3,-104.3,849.036967429787,108.8,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO250",7260,7171,7349,44.3,-104.3,889.460667344685,110.5,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO251",7260,7171,7349,44.3,-104.3,501.70940983827,91.3,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO252",7260,7171,7349,44.3,-104.3,730.905051302388,103.5,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO253",7260,7171,7349,44.3,-104.3,691.386726881618,101.6,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO256",7260,7171,7349,44.3,-104.3,685.280304480154,101.3,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO257",7260,7171,7349,44.3,-104.3,482.185655975511,90.1,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO260",7260,7171,7349,44.3,-104.3,594.252877266298,96.6,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO262",7260,7171,7349,44.3,-104.3,624.272748920609,98.2,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO268",7260,7171,7349,44.3,-104.3,631.932452351229,98.6,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO282",7260,7171,7349,44.3,-104.3,622.367543475355,98.1,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO283",7260,7171,7349,44.3,-104.3,618.568769391881,97.9,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO284",7260,7171,7349,44.3,-104.3,630.01168633532,98.5,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO285",7260,7171,7349,44.3,-104.3,581.4277229533,95.9,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO286",7260,7171,7349,44.3,-104.3,931.147506668831,112.2,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO287",7260,7171,7349,44.3,-104.3,563.428162716755,94.9,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO288",7260,7171,7349,44.3,-104.3,618.568769391881,97.9,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO288",7260,7171,7349,44.3,-104.3,618.568769391881,97.9,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO289",7260,7171,7349,44.3,-104.3,735.150375000688,103.7,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO291",7260,7171,7349,44.3,-104.3,572.380774608016,95.4,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO292",7260,7171,7349,44.3,-104.3,530.259868273915,93,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO293",7260,7171,7349,44.3,-104.3,561.648917203511,94.8,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO294",7260,7171,7349,44.3,-104.3,689.347239328286,101.5,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO295",7260,7171,7349,44.3,-104.3,482.185655975511,90.1,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO297",7260,7171,7349,44.3,-104.3,681.22939694069,101.1,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO298",7260,7171,7349,44.3,-104.3,630.01168633532,98.5,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO299",7260,7171,7349,44.3,-104.3,809.856974010147,107.1,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO300",7260,7171,7349,44.3,-104.3,574.182601539123,95.5,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO301",7260,7171,7349,44.3,-104.3,631.932452351229,98.6,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Interstate Park","8529",7585,7526,7644,45.4,-92.4,661.214161359448,100.1,-30.1,"Bison","occidentalis",-0.892541348934174,0.201487642426788,46.40625,266.25,7549.5,8,"08_07",16,31,35,28
"Interstate Park","8531",7585,7526,7644,45.4,-92.4,828.140926682704,107.9,-30.1,"Bison","occidentalis",-0.892541348934174,0.201487642426788,46.40625,266.25,7549.5,8,"08_07",16,31,35,28
"Interstate Park","8532",7585,7526,7644,45.4,-92.4,865.530290928106,109.5,-30.1,"Bison","occidentalis",-0.892541348934174,0.201487642426788,46.40625,266.25,7549.5,8,"08_07",16,31,35,28
"Interstate Park","8533",7585,7526,7644,45.4,-92.4,867.903773038163,109.6,-30.1,"Bison","occidentalis",-0.892541348934174,0.201487642426788,46.40625,266.25,7549.5,8,"08_07",16,31,35,28
"Interstate Park","8534",7585,7526,7644,45.4,-92.4,805.328427357801,106.9,-30.1,"Bison","occidentalis",-0.892541348934174,0.201487642426788,46.40625,266.25,7549.5,8,"08_07",16,31,35,28
"Interstate Park","8535",7585,7526,7644,45.4,-92.4,750.13842094695,104.4,-30.1,"Bison","occidentalis",-0.892541348934174,0.201487642426788,46.40625,266.25,7549.5,8,"08_07",16,31,35,28
"Interstate Park","8537",7585,7526,7644,45.4,-92.4,575.988205883798,95.6,-30.1,"Bison","occidentalis",-0.892541348934174,0.201487642426788,46.40625,266.25,7549.5,8,"08_07",16,31,35,28
"Interstate Park","8541",7585,7526,7644,45.4,-92.4,630.01168633532,98.5,-30.1,"Bison","occidentalis",-0.892541348934174,0.201487642426788,46.40625,266.25,7549.5,8,"08_07",16,31,35,28
"Interstate Park","8544",7585,7526,7644,45.4,-92.4,552.808856414945,94.3,-30.1,"Bison","occidentalis",-0.892541348934174,0.201487642426788,46.40625,266.25,7549.5,8,"08_07",16,31,35,28
"Interstate Park","8546",7585,7526,7644,45.4,-92.4,505.013742240448,91.5,-30.1,"Bison","occidentalis",-0.892541348934174,0.201487642426788,46.40625,266.25,7549.5,8,"08_07",16,31,35,28
"Interstate Park","8550",7585,7526,7644,45.4,-92.4,609.1395309719,97.4,-30.1,"Bison","occidentalis",-0.892541348934174,0.201487642426788,46.40625,266.25,7549.5,8,"08_07",16,31,35,28
"Interstate Park","8551",7585,7526,7644,45.4,-92.4,726.676102988561,103.3,-30.1,"Bison","occidentalis",-0.892541348934174,0.201487642426788,46.40625,266.25,7549.5,8,"08_07",16,31,35,28
"Interstate Park","8554",7585,7526,7644,45.4,-92.4,500.062662544603,91.2,-30.1,"Bison","occidentalis",-0.892541348934174,0.201487642426788,46.40625,266.25,7549.5,8,"08_07",16,31,35,28
"Simonsen","52",7790,7711,7869,42.6,-95.6,809.856974010147,107.1,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","273.58.Z",7790,7711,7869,42.6,-95.6,657.258753163631,99.9,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","273.58.Z",7790,7711,7869,42.6,-95.6,657.258753163631,99.9,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","273-58",7790,7711,7869,42.6,-95.6,657.258753163631,99.9,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","274.58.Z",7790,7711,7869,42.6,-95.6,572.380774608016,95.4,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","274-58",7790,7711,7869,42.6,-95.6,572.380774608016,95.4,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","275.58.Z",7790,7711,7869,42.6,-95.6,647.4393138552,99.4,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","275-58",7790,7711,7869,42.6,-95.6,647.4393138552,99.4,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","276.58.Z",7790,7711,7869,42.6,-95.6,726.676102988561,103.3,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","276-58",7790,7711,7869,42.6,-95.6,726.676102988561,103.3,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","277-58",7790,7711,7869,42.6,-95.6,782.938761028087,105.9,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","278.58.Z",7790,7711,7869,42.6,-95.6,733.025664250776,103.6,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","278-58",7790,7711,7869,42.6,-95.6,733.025664250776,103.6,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","279.58.Z",7790,7711,7869,42.6,-95.6,568.788437164877,95.2,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","279-58",7790,7711,7869,42.6,-95.6,657.258753163631,99.9,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","52.Z",7790,7711,7869,42.6,-95.6,809.856974010147,107.1,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","AGOGINO #11",7790,7711,7869,42.6,-95.6,563.428162716755,94.9,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","Agogino #11",7790,7711,7869,42.6,-95.6,563.428162716755,94.9,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","ISU 31",7790,7711,7869,42.6,-95.6,709.923430712873,102.5,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","ISUAL:10:31",7790,7711,7869,42.6,-95.6,709.923430712873,102.5,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","SE37 #45/51",7790,7711,7869,42.6,-95.6,705.775884672581,102.3,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","SE37 45/51",7790,7711,7869,42.6,-95.6,705.775884672581,102.3,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","SEC. 8 E2 #bb",7790,7711,7869,42.6,-95.6,703.708183201992,102.2,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","SEC. 8, 30"", E2, #bb",7790,7711,7869,42.6,-95.6,703.708183201992,102.2,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","SW15 #3",7790,7711,7869,42.6,-95.6,774.100401723714,105.5,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","SW15 #3",7790,7711,7869,42.6,-95.6,774.100401723714,105.5,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","SW37 #9",7790,7711,7869,42.6,-95.6,789.611498809216,106.2,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Simonsen","SW37 #9",7790,7711,7869,42.6,-95.6,683.252849274542,101.2,-28.9,"Bison","antiquus",-0.683662056922913,0.172306146513061,43.59375,266.25,7749.5,8,"08_07",20,35,31,34
"Itasca","177.1",7970,7907,8033,47.1,-95.1,588.733536130604,96.3,-29.1,"Bison","occidentalis",-0.921161592006683,0.219005432687782,46.40625,266.25,7949.5,8,"08_07",18,33,25,32
"Itasca","177.1",7970,7907,8033,47.1,-95.1,618.568769391881,97.9,-29.1,"Bison","occidentalis",-0.921161592006683,0.219005432687782,46.40625,266.25,7949.5,8,"08_07",18,33,25,32
"Itasca","177.1",7970,7907,8033,47.1,-95.1,577.797591597449,95.7,-29.1,"Bison","occidentalis",-0.921161592006683,0.219005432687782,46.40625,266.25,7949.5,8,"08_07",18,33,25,32
"Itasca","177.1",7970,7907,8033,47.1,-95.1,689.347239328286,101.5,-29.1,"Bison","occidentalis",-0.921161592006683,0.219005432687782,46.40625,266.25,7949.5,8,"08_07",18,33,25,32
"Itasca","177.1",7970,7907,8033,47.1,-95.1,765.32880968743,105.1,-29.1,"Bison","occidentalis",-0.921161592006683,0.219005432687782,46.40625,266.25,7949.5,8,"08_07",18,33,25,32
"Itasca","177.1",7970,7907,8033,47.1,-95.1,667.176978758824,100.4,-29.1,"Bison","occidentalis",-0.921161592006683,0.219005432687782,46.40625,266.25,7949.5,8,"08_07",18,33,25,32
"Itasca","177.1",7970,7907,8033,47.1,-95.1,693.430233128339,101.7,-29.1,"Bison","occidentalis",-0.921161592006683,0.219005432687782,46.40625,266.25,7949.5,8,"08_07",18,33,25,32
"Itasca","540.43100000000004",7970,7907,8033,47.1,-95.1,675.183017615624,100.8,-29.1,"Bison","occidentalis",-0.921161592006683,0.219005432687782,46.40625,266.25,7949.5,8,"08_07",18,33,25,32
